Date,Sales
2008,108193395860
2009,130464424152
2010,249839310590
2011,251915544380
2012,254729541231
2013,268442162120
2014,353873398682
2015,550982415199
2016,568893913498
2017,436013699022
2018,381717392583
2019,385693704895
2020,634970218021
2021,705612396316
2022,725818606219
