Date,NOPAT
2008,1.378209944
2009,17.753248756
2010,12.40246543
2011,-7.745143019
2012,15.976134119
2013,0.846420035
2014,0.923103933
2015,13.767451234
2016,0.652356107
2017,0.91889672
2018,0.18087639
2019,0.004673898
2020,0.593326645
2021,0.017533263
2022,0.243562017
