Date,NOPAT
2008,87.5872809
2009,123.306970439
2010,70.23028964
2011,-17.419074361
2012,-52.012462566
2013,25.628070583
2014,80.097692388
2015,113.48336007
2016,114.386252697
2017,170.545095155
2018,120.16942483
2019,124.60107614
2020,192.185351379
2021,245.199642545
2022,325.59363198
