Date,Sales
2008,2001185793637
2009,3408605051743
2010,3498189872221
2011,2989889603205
2012,2717137196493
2013,2617756570492
2014,2322852219028
2015,3653303120296
2016,4294459454152
2017,4878588799780
2018,4968849797168
2019,5105336905935
2020,4923899154586
2021,5884423346862
2022,7627858674067
