Date,Sales
2008,806781498145
2009,809507287740
2010,832906571558
2011,724956125869
2012,579114491678
2013,814297415944
2014,1142102523912
2015,1327749446972
2016,1588444429954
2017,1672070856027
2018,1893113662274
2019,1617628118880
2020,1141547152383
2021,784647567794
2022,340057525933
