Date,NOPAT
2008,836.270596632
2009,1063.348913874
2010,1264.50635299
2011,1681.8181947
2012,1540.326900331
2013,1650.15519143
2014,1632.085087193
2015,1930.895920629
2016,1990.642578391
2017,2931.530862562
2018,2620.178631986
2019,3135.350376654
2020,3538.007738823
2021,4337.411879802
2022,5310.108591408
