Date,NOPAT
2008,73.422683602
2009,80.961035189
2010,32.404078862
2011,-113.792319338
2012,-255.359062845
2013,0.160679277
2014,28.656864
2015,22.33175486
2016,50.998039009
2017,111.204019483
2018,117.95620895
2019,10.951628289
2020,12.508385402
2021,68.276045666
2022,78.69899377
