Date,Sales
2008,861397342624
2009,382293107505
2010,405941154836
2011,55624170111
2012,207787075017
2013,206559157557
2014,221066176392
2015,539807721247
2016,710462636048
2017,798646765562
2018,677996331705
2019,692593027614
2020,470039360557
2021,689803567017
2022,1453972737528
