Date,Sales
2008,6552344691
2009,4976314756
2010,7584662847
2011,7865722726
2012,7708578520
2013,7135736768
2014,7322296273
2015,8787409157
2016,10190613104
2017,8737297000
2018,12886809636
2019,10102960706
2020,7788843167
2021,14454237799
2022,32478571750
