Date,NOPAT
2008,27.96394365
2009,41.443794635
2010,39.268314399
2011,45.529385486
2012,6.123018765
2013,11.115978251
2014,16.200609307
2015,30.526163564
2016,63.217336489
2017,29.093782553
2018,28.317493006
2019,17.830073676
2020,29.966869165
2021,15.268033674
2022,38.517726554
