Date,NOPAT
2008,2.458313639
2009,4.201793641
2010,4.242976212
2011,0.762439866
2012,5.279804259
2013,7.992303925
2014,10.959825151
2015,14.341434295
2016,12.947294532
2017,12.332152107
2018,12.610214004
2019,-8.613804385
2020,3.793599992
2021,2.210842918
2022,2.560451111
