Date,Sales
2008,34064907265
2009,45542125043
2010,49416914490
2011,60273249199
2012,79306345429
2013,148992113164
2014,203719763972
2015,284613380960
2016,322096556158
2017,340563527620
2018,459158725252
2019,230808105605
2020,356185875605
2021,400362080581
2022,340105925778
