Date,NOPAT
2008,-0.548011188
2009,0.01024622
2010,2.754594422
2011,0.17883448
2012,-5.169865985
2013,-4.754422894
2014,0.017194635
2015,-0.52108751
2016,2.770802919
2017,11.288326349
2018,102.822383192
2019,71.523103621
2020,25.713159447
2021,60.89842602
2022,33.164052176
